1,100,100710,20251006,1,1E1,1,7,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,1,1E2,1,9,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,1,1E6,1,1,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,1,1EJ,1,3,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,1,1EK,1,3,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,1,1EN,1,2,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,1,1EO,1,1,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,1,1EP,1,1,0,,,0,,0,,,,,20251006,1,,
1,100,100710,20251006,2,19A,1,1,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1E0,1,6,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1E1,1,7,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1E2,1,22,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1E6,1,2,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1EJ,1,3,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1EK,1,3,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1EN,1,2,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1EO,1,1,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,2,1EP,1,1,0,,,0,,0,,,,,20251006,2,,
1,100,100710,20251006,3,1E0,1,7,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1E1,1,7,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1E2,1,9,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1E6,1,1,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1EJ,1,3,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1EK,1,3,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1EN,1,2,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1EO,1,1,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251006,3,1EP,1,1,0,,,0,,0,,,,,20251006,3,,
1,100,100710,20251007,1,1E0,1,7,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1E1,1,7,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1E2,1,9,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1E6,1,1,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1EJ,1,3,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1EK,1,3,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1EN,1,2,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1EO,1,1,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,1,1EP,1,1,0,,,0,,0,,,,,20251007,1,,
1,100,100710,20251007,2,19B,1,1,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1E0,1,7,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1E1,1,7,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1E2,1,22,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1E6,1,1,0,,,0,,0,,,,,20251007,2,,
